rgb_img,depth_img,path,mu,nu,lin_vel,ang_vel,x,y,traversability,timestamps
color/color_1733908580425030951.png,depth/depth_1733908580424744620.png,path/path_17339085802.png,mu/mu_17339085802.png,nu/nu_17339085802.png,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5599982142448425, 0.0, 0.5565370917320251, 0.0, 0.0, 0.5565151572227478, 0.5600426197052002, 1.1201295852661133, 0.5566028356552124, 1.6714535951614382, 0.5564932823181152, 0.5572171211242676, 0.5564713478088379, 1.6715195178985596]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.9739099740982056, 0.0, 0.9678906202316284, 0.0, 0.0, -0.9678524732589722, -0.9739871621131896, 0.0, 0.9680049419403076, 0.968958616256714, -0.9678143858909608, 0.9690732359886168, 0.9677762985229492, 0.9689968228340148]","[0.0, 0.0, 0.0, 0.0, 0.056545958344130676, 0.11309399324678995, 0.1696425878484569, 0.28273935842133535, 0.28273935842133535, 0.4523838395042169, 0.5089324503255918, 0.5654810703223048, 0.6785783008110964, 1.1305873476646089, 1.3567536223265404, 1.5263549729247594, 1.6959378256104327, 2.091383663545242, 2.31755332348641, 0.2826781956061769]","[0.0, 0.0, 0.0, 0.0, 0.027420853009651545, 0.04027059760588224, 0.0380540449358916, 0.0499133184549556, 0.0499133184549556, 0.07079073794633474, 0.07117412494017361, 0.07245939468389845, 0.07717719512077756, 0.752008860616889, 0.8520580818965557, 1.0137891909970764, 1.20379506008562, 1.9406424571769674, 2.0256294481686563, 0.23518050581222555]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5989285698576315, 0.5970777022084381, 0.5952268345592447, 0.4459778982116655, 0.3968551900326425, 0.29672896186408626, 0.4272876728881916, 0.5018301383105532, 0.5457777639806569, 0.5894835825212825, 0.5733242907600353, 0.6300105379907011, 0.6300105379907011, 0.6583963999347253]",1733908580
color/color_1733908580624476446.png,depth/depth_1733908580625060657.png,path/path_17339085803.png,mu/mu_17339085803.png,nu/nu_17339085803.png,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.5599982142448425, 0.0, 0.5565370917320251, 0.0, 0.0, 0.5565151572227478, 0.5600426197052002, 1.1201295852661133, 0.5566028356552124, 1.6714535951614382, 0.5564932823181152, 0.5572171211242676, 0.5564713478088379, 1.6715195178985596, 1.1128989458084106]","[0.0, 0.0, 0.0, 0.0, 0.0, -0.9739099740982056, 0.0, 0.9678906202316284, 0.0, 0.0, -0.9678524732589722, -0.9739871621131896, 0.0, 0.9680049419403076, 0.968958616256714, -0.9678143858909608, 0.9690732359886168, 0.9677762985229492, 0.9689968228340148, 0.0]","[0.0, 0.0, 0.0, 0.056545958344130676, 0.11309399324678995, 0.1696425878484569, 0.28273935842133535, 0.28273935842133535, 0.4523838395042169, 0.5089324503255918, 0.5654810703223048, 0.6785783008110964, 1.1305873476646089, 1.3567536223265404, 1.5263549729247594, 1.6959378256104327, 2.091383663545242, 2.31755332348641, 2.6002315190925867, 0.16961171975980688]","[0.0, 0.0, 0.0, 0.027420853009651545, 0.04027059760588224, 0.0380540449358916, 0.0499133184549556, 0.0499133184549556, 0.07079073794633474, 0.07117412494017361, 0.07245939468389845, 0.07717719512077756, 0.752008860616889, 0.8520580818965557, 1.0137891909970764, 1.20379506008562, 1.9406424571769674, 2.0256294481686563, 2.260809953980882, 0.1391274822374583]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.5989285698576315, 0.5970777022084381, 0.5952268345592447, 0.4459778982116655, 0.3968551900326425, 0.29672896186408626, 0.4272876728881916, 0.5018301383105532, 0.5457777639806569, 0.5894835825212825, 0.5733242907600353, 0.6300105379907011, 0.6300105379907011, 0.6583963999347253, 0.7046546910424927]",1733908580
color/color_1733908581024842053.png,depth/depth_1733908581025104294.png,path/path_17339085810.png,mu/mu_17339085810.png,nu/nu_17339085810.png,"[0.0, 0.0, 0.0, 0.0, 0.5599982142448425, 0.0, 0.5565370917320251, 0.0, 0.0, 0.5565151572227478, 0.5600426197052002, 1.1201295852661133, 0.5566028356552124, 1.6714535951614382, 0.5564932823181152, 0.5572171211242676, 0.5564713478088379, 1.6715195178985596, 1.1128989458084106, 0.5569537281990051]","[0.0, 0.0, 0.0, 0.0, -0.9739099740982056, 0.0, 0.9678906202316284, 0.0, 0.0, -0.9678524732589722, -0.9739871621131896, 0.0, 0.9680049419403076, 0.968958616256714, -0.9678143858909608, 0.9690732359886168, 0.9677762985229492, 0.9689968228340148, 0.0, 0.9686151146888732]","[0.0, 0.0, 0.056545958344130676, 0.11309399324678995, 0.1696425878484569, 0.28273935842133535, 0.28273935842133535, 0.4523838395042169, 0.5089324503255918, 0.5654810703223048, 0.6785783008110964, 1.1305873476646089, 1.3567536223265404, 1.5263549729247594, 1.6959378256104327, 2.091383663545242, 2.31755332348641, 2.6002315190925867, 2.7698432388523937, 0.4517759760497789]","[0.0, 0.0, 0.027420853009651545, 0.04027059760588224, 0.0380540449358916, 0.0499133184549556, 0.0499133184549556, 0.07079073794633474, 0.07117412494017361, 0.07245939468389845, 0.07717719512077756, 0.752008860616889, 0.8520580818965557, 1.0137891909970764, 1.20379506008562, 1.9406424571769674, 2.0256294481686563, 2.260809953980882, 2.39993743621834, 0.9382997554837611]","[0.0, 0.0, 0.0, 0.0, 0.5989285698576315, 0.5970777022084381, 0.5952268345592447, 0.4459778982116655, 0.3968551900326425, 0.29672896186408626, 0.4272876728881916, 0.5018301383105532, 0.5457777639806569, 0.5894835825212825, 0.5733242907600353, 0.6300105379907011, 0.6300105379907011, 0.6583963999347253, 0.7046546910424927, 0.7673906769362646]",1733908581
color/color_1733908581224438705.png,depth/depth_1733908581224526268.png,path/path_17339085811.png,mu/mu_17339085811.png,nu/nu_17339085811.png,"[0.0, 0.0, 0.0, 0.5599982142448425, 0.0, 0.5565370917320251, 0.0, 0.0, 0.5565151572227478, 0.5600426197052002, 1.1201295852661133, 0.5566028356552124, 1.6714535951614382, 0.5564932823181152, 0.5572171211242676, 0.5564713478088379, 1.6715195178985596, 1.1128989458084106, 0.5569537281990051, 1.1129426956176758]","[0.0, 0.0, 0.0, -0.9739099740982056, 0.0, 0.9678906202316284, 0.0, 0.0, -0.9678524732589722, -0.9739871621131896, 0.0, 0.9680049419403076, 0.968958616256714, -0.9678143858909608, 0.9690732359886168, 0.9677762985229492, 0.9689968228340148, 0.0, 0.9686151146888732, 0.0]","[0.0, 0.056545958344130676, 0.11309399324678995, 0.1696425878484569, 0.28273935842133535, 0.28273935842133535, 0.4523838395042169, 0.5089324503255918, 0.5654810703223048, 0.6785783008110964, 1.1305873476646089, 1.3567536223265404, 1.5263549729247594, 1.6959378256104327, 2.091383663545242, 2.31755332348641, 2.6002315190925867, 2.7698432388523937, 3.2216192149021725, 0.11307980841439971]","[0.0, 0.027420853009651545, 0.04027059760588224, 0.0380540449358916, 0.0499133184549556, 0.0499133184549556, 0.07079073794633474, 0.07117412494017361, 0.07245939468389845, 0.07717719512077756, 0.752008860616889, 0.8520580818965557, 1.0137891909970764, 1.20379506008562, 1.9406424571769674, 2.0256294481686563, 2.260809953980882, 2.39993743621834, 3.338237191702101, 0.09923942104370087]","[0.0, 0.0, 0.0, 0.5989285698576315, 0.5970777022084381, 0.5952268345592447, 0.4459778982116655, 0.3968551900326425, 0.29672896186408626, 0.4272876728881916, 0.5018301383105532, 0.5457777639806569, 0.5894835825212825, 0.5733242907600353, 0.6300105379907011, 0.6300105379907011, 0.6583963999347253, 0.7046546910424927, 0.7673906769362646, 0.7342390581669117]",1733908581
color/color_1733908581424188153.png,depth/depth_1733908581424996279.png,path/path_17339085812.png,mu/mu_17339085812.png,nu/nu_17339085812.png,"[0.0, 0.0, 0.5599982142448425, 0.0, 0.5565370917320251, 0.0, 0.0, 0.5565151572227478, 0.5600426197052002, 1.1201295852661133, 0.5566028356552124, 1.6714535951614382, 0.5564932823181152, 0.5572171211242676, 0.5564713478088379, 1.6715195178985596, 1.1128989458084106, 0.5569537281990051, 1.1129426956176758, 0.0]","[0.0, 0.0, -0.9739099740982056, 0.0, 0.9678906202316284, 0.0, 0.0, -0.9678524732589722, -0.9739871621131896, 0.0, 0.9680049419403076, 0.968958616256714, -0.9678143858909608, 0.9690732359886168, 0.9677762985229492, 0.9689968228340148, 0.0, 0.9686151146888732, 0.0, 0.0]","[0.056545958344130676, 0.11309399324678995, 0.1696425878484569, 0.28273935842133535, 0.28273935842133535, 0.4523838395042169, 0.5089324503255918, 0.5654810703223048, 0.6785783008110964, 1.1305873476646089, 1.3567536223265404, 1.5263549729247594, 1.6959378256104327, 2.091383663545242, 2.31755332348641, 2.6002315190925867, 2.7698432388523937, 3.2216192149021725, 3.3346990233165723, 0.16963289437596635]","[0.027420853009651545, 0.04027059760588224, 0.0380540449358916, 0.0499133184549556, 0.0499133184549556, 0.07079073794633474, 0.07117412494017361, 0.07245939468389845, 0.07717719512077756, 0.752008860616889, 0.8520580818965557, 1.0137891909970764, 1.20379506008562, 1.9406424571769674, 2.0256294481686563, 2.260809953980882, 2.39993743621834, 3.338237191702101, 3.437476612745802, 0.06074834719830419]","[0.0, 0.0, 0.5989285698576315, 0.5970777022084381, 0.5952268345592447, 0.4459778982116655, 0.3968551900326425, 0.29672896186408626, 0.4272876728881916, 0.5018301383105532, 0.5457777639806569, 0.5894835825212825, 0.5733242907600353, 0.6300105379907011, 0.6300105379907011, 0.6583963999347253, 0.7046546910424927, 0.7673906769362646, 0.7342390581669117, 0.7016297351031762]",1733908581
color/color_1733908581625376136.png,depth/depth_1733908581625602226.png,path/path_17339085813.png,mu/mu_17339085813.png,nu/nu_17339085813.png,"[0.0, 0.5599982142448425, 0.0, 0.5565370917320251, 0.0, 0.0, 0.5565151572227478, 0.5600426197052002, 1.1201295852661133, 0.5566028356552124, 1.6714535951614382, 0.5564932823181152, 0.5572171211242676, 0.5564713478088379, 1.6715195178985596, 1.1128989458084106, 0.5569537281990051, 1.1129426956176758, 0.0, 1.1103640794754028]","[0.0, -0.9739099740982056, 0.0, 0.9678906202316284, 0.0, 0.0, -0.9678524732589722, -0.9739871621131896, 0.0, 0.9680049419403076, 0.968958616256714, -0.9678143858909608, 0.9690732359886168, 0.9677762985229492, 0.9689968228340148, 0.0, 0.9686151146888732, 0.0, 0.0, 0.0]","[0.05654803490265927, 0.11309662950432622, 0.22619340007720465, 0.22619340007720465, 0.39583788116008617, 0.4523864919814611, 0.5089351119781741, 0.6220323424669657, 1.0740413893204783, 1.3002076639824098, 1.4698090145806288, 1.6393918672663021, 2.0348377052011113, 2.2610073651422793, 2.543685560748456, 2.713297280508263, 3.165073256558042, 3.2781530649724417, 3.447785959348408, 0.2261502259642661]","[0.01284974459623069, 0.010633191926240057, 0.022492465445304054, 0.022492465445304054, 0.043369884936683194, 0.04375327193052206, 0.045038541674246896, 0.049756342111126006, 0.7245880076072374, 0.8246372288869042, 0.9863683379874248, 1.1763742070759684, 1.9132216041673158, 1.9982085951590045, 2.23338910097123, 2.372516583208688, 3.310816338692449, 3.4100557597361503, 3.4708041069344544, 0.1594334179412342]","[0.0, 0.5989285698576315, 0.5970777022084381, 0.5952268345592447, 0.4459778982116655, 0.3968551900326425, 0.29672896186408626, 0.4272876728881916, 0.5018301383105532, 0.5457777639806569, 0.5894835825212825, 0.5733242907600353, 0.6300105379907011, 0.6300105379907011, 0.6583963999347253, 0.7046546910424927, 0.7673906769362646, 0.7342390581669117, 0.7016297351031762, 0.7028988878112]",1733908581
color/color_1733908582024953954.png,depth/depth_1733908582025205254.png,path/path_17339085820.png,mu/mu_17339085820.png,nu/nu_17339085820.png,"[0.5599982142448425, 0.0, 0.5565370917320251, 0.0, 0.0, 0.5565151572227478, 0.5600426197052002, 1.1201295852661133, 0.5566028356552124, 1.6714535951614382, 0.5564932823181152, 0.5572171211242676, 0.5564713478088379, 1.6715195178985596, 1.1128989458084106, 0.5569537281990051, 1.1129426956176758, 0.0, 1.1103640794754028, 1.1129426956176758]","[-0.9739099740982056, 0.0, 0.9678906202316284, 0.0, 0.0, -0.9678524732589722, -0.9739871621131896, 0.0, 0.9680049419403076, 0.968958616256714, -0.9678143858909608, 0.9690732359886168, 0.9677762985229492, 0.9689968228340148, 0.0, 0.9686151146888732, 0.0, 0.0, 0.0, 0.0]","[0.056548594601666946, 0.16964536517454537, 0.16964536517454537, 0.33928984625742686, 0.3958384570788018, 0.45238707707551473, 0.5654843075643063, 1.017493354417819, 1.2436596290797506, 1.4132609796779696, 1.582843832363643, 1.978289670298452, 2.20445933023962, 2.487137525845797, 2.656749245605604, 3.1085252216553827, 3.2216050300697825, 3.3912379244457487, 3.6173881504100147, 0.33897762895792455]","[-0.0022165526699906334, 0.009642720849073364, 0.009642720849073364, 0.030520140340452504, 0.03090352733429137, 0.03218879707801621, 0.03690659751489532, 0.7117382630110067, 0.8117874842906735, 0.9735185933911942, 1.1635244624797376, 1.9003718595710852, 1.985358850562774, 2.2205393563749993, 2.3596668386124575, 3.2979665940962186, 3.3972060151399193, 3.4579543623382234, 3.6173877802794574, 0.5824524442866088]","[0.5989285698576315, 0.5970777022084381, 0.5952268345592447, 0.4459778982116655, 0.3968551900326425, 0.29672896186408626, 0.4272876728881916, 0.5018301383105532, 0.5457777639806569, 0.5894835825212825, 0.5733242907600353, 0.6300105379907011, 0.6300105379907011, 0.6583963999347253, 0.7046546910424927, 0.7673906769362646, 0.7342390581669117, 0.7016297351031762, 0.7028988878112, 0.7030995129040856]",1733908582
color/color_1733908582224832419.png,depth/depth_1733908582224860541.png,path/path_17339085821.png,mu/mu_17339085821.png,nu/nu_17339085821.png,"[0.0, 0.5565370917320251, 0.0, 0.0, 0.5565151572227478, 0.5600426197052002, 1.1201295852661133, 0.5566028356552124, 1.6714535951614382, 0.5564932823181152, 0.5572171211242676, 0.5564713478088379, 1.6715195178985596, 1.1128989458084106, 0.5569537281990051, 1.1129426956176758, 0.0, 1.1103640794754028, 1.1129426956176758, 1.1201295852661133]","[0.0, 0.9678906202316284, 0.0, 0.0, -0.9678524732589722, -0.9739871621131896, 0.0, 0.9680049419403076, 0.968958616256714, -0.9678143858909608, 0.9690732359886168, 0.9677762985229492, 0.9689968228340148, 0.0, 0.9686151146888732, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.11309677057287842, 0.11309677057287842, 0.2827412516557599, 0.33928986247713483, 0.3958384824738478, 0.5089357129626394, 0.960944759816152, 1.1871110344780833, 1.3567123850763023, 1.5262952377619756, 1.9217410756967848, 2.1479107356379528, 2.4305889312441296, 2.6002006510039366, 3.0519766270537154, 3.165056435468115, 3.3346893298440814, 3.5608395558083474, 3.899817184766272, 0.16963273969796683]","[0.011859273519063997, 0.011859273519063997, 0.03273669301044314, 0.033120080004282, 0.03440534974800684, 0.03912315018488595, 0.7139548156809974, 0.8140040369606641, 0.9757351460611848, 1.1657410151497283, 1.9025884122410757, 1.9875754032327644, 2.2227559090449898, 2.361883391282448, 3.300183146766209, 3.3994225678099097, 3.460170915008214, 3.619604332949448, 4.202056777236057, 0.06262425416151823]","[0.5970777022084381, 0.5952268345592447, 0.4459778982116655, 0.3968551900326425, 0.29672896186408626, 0.4272876728881916, 0.5018301383105532, 0.5457777639806569, 0.5894835825212825, 0.5733242907600353, 0.6300105379907011, 0.6300105379907011, 0.6583963999347253, 0.7046546910424927, 0.7673906769362646, 0.7342390581669117, 0.7016297351031762, 0.7028988878112, 0.7030995129040856, 0.6657689569955038]",1733908582
color/color_1733908582425834777.png,depth/depth_1733908582426020332.png,path/path_17339085822.png,mu/mu_17339085822.png,nu/nu_17339085822.png,"[0.5565370917320251, 0.0, 0.0, 0.5565151572227478, 0.5600426197052002, 1.1201295852661133, 0.5566028356552124, 1.6714535951614382, 0.5564932823181152, 0.5572171211242676, 0.5564713478088379, 1.6715195178985596, 1.1128989458084106, 0.5569537281990051, 1.1129426956176758, 0.0, 1.1103640794754028, 1.1129426956176758, 1.1201295852661133, 1.1142146587371826]","[0.9678906202316284, 0.0, 0.0, -0.9678524732589722, -0.9739871621131896, 0.0, 0.9680049419403076, 0.968958616256714, -0.9678143858909608, 0.9690732359886168, 0.9677762985229492, 0.9689968228340148, 0.0, 0.9686151146888732, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.16964448108288152, 0.2261930919042564, 0.28274171190096936, 0.39583894238976103, 0.8478479892432736, 1.074014263905205, 1.243615614503424, 1.4131984671890974, 1.8086443051239067, 2.0348139650650747, 2.3174921606712515, 2.4871038804310586, 2.9388798564808374, 3.051959664895237, 3.2215925592712034, 3.4477427852354694, 3.786720414193394, 3.956353153891361, 0.16962388342442147]","[0.0, 0.02087741949137914, 0.021260806485218005, 0.022546076228942846, 0.027263876665821953, 0.7020955421619334, 0.8021447634416001, 0.9638758725421208, 1.1538817416306644, 1.890729138722012, 1.9757161297137007, 2.210896635525926, 2.3500241177633843, 3.2883238732471454, 3.387563294290846, 3.44831164148915, 3.607745059430384, 4.190197503716993, 4.252821757878511, 0.11165157150885147]","[0.5952268345592447, 0.4459778982116655, 0.3968551900326425, 0.29672896186408626, 0.4272876728881916, 0.5018301383105532, 0.5457777639806569, 0.5894835825212825, 0.5733242907600353, 0.6300105379907011, 0.6300105379907011, 0.6583963999347253, 0.7046546910424927, 0.7673906769362646, 0.7342390581669117, 0.7016297351031762, 0.7028988878112, 0.7030995129040856, 0.6657689569955038, 0.6856599282571155]",1733908582
color/color_1733908582625774444.png,depth/depth_1733908582625980891.png,path/path_17339085823.png,mu/mu_17339085823.png,nu/nu_17339085823.png,"[0.0, 0.0, 0.5565151572227478, 0.5600426197052002, 1.1201295852661133, 0.5566028356552124, 1.6714535951614382, 0.5564932823181152, 0.5572171211242676, 0.5564713478088379, 1.6715195178985596, 1.1128989458084106, 0.5569537281990051, 1.1129426956176758, 0.0, 1.1103640794754028, 1.1129426956176758, 1.1201295852661133, 1.1142146587371826, 0.5564713478088379]","[0.0, 0.0, -0.9678524732589722, -0.9739871621131896, 0.0, 0.9680049419403076, 0.968958616256714, -0.9678143858909608, 0.9690732359886168, 0.9677762985229492, 0.9689968228340148, 0.0, 0.9686151146888732, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9677762985229492]","[0.16964448108288152, 0.2261930919042564, 0.28274171190096936, 0.39583894238976103, 0.8478479892432736, 1.074014263905205, 1.243615614503424, 1.4131984671890974, 1.8086443051239067, 2.0348139650650747, 2.3174921606712515, 2.4871038804310586, 2.9388798564808374, 3.051959664895237, 3.2215925592712034, 3.4477427852354694, 3.786720414193394, 3.956353153891361, 4.125977037315782, 0.22618094788654253]","[0.02087741949137914, 0.021260806485218005, 0.022546076228942846, 0.027263876665821953, 0.7020955421619334, 0.8021447634416001, 0.9638758725421208, 1.1538817416306644, 1.890729138722012, 1.9757161297137007, 2.210896635525926, 2.3500241177633843, 3.2883238732471454, 3.387563294290846, 3.44831164148915, 3.607745059430384, 4.190197503716993, 4.252821757878511, 4.364473329387362, 0.08780166363798053]","[0.4459778982116655, 0.3968551900326425, 0.29672896186408626, 0.4272876728881916, 0.5018301383105532, 0.5457777639806569, 0.5894835825212825, 0.5733242907600353, 0.6300105379907011, 0.6300105379907011, 0.6583963999347253, 0.7046546910424927, 0.7673906769362646, 0.7342390581669117, 0.7016297351031762, 0.7028988878112, 0.7030995129040856, 0.6657689569955038, 0.6856599282571155, 0.7052255220953567]",1733908582
color/color_1733908583025136394.png,depth/depth_1733908583025230100.png,path/path_17339085824.png,mu/mu_17339085824.png,nu/nu_17339085824.png,"[0.0, 0.5565151572227478, 0.5600426197052002, 1.1201295852661133, 0.5566028356552124, 1.6714535951614382, 0.5564932823181152, 0.5572171211242676, 0.5564713478088379, 1.6715195178985596, 1.1128989458084106, 0.5569537281990051, 1.1129426956176758, 0.0, 1.1103640794754028, 1.1129426956176758, 1.1201295852661133, 1.1142146587371826, 0.5564713478088379, 1.1142146587371826]","[0.0, -0.9678524732589722, -0.9739871621131896, 0.0, 0.9680049419403076, 0.968958616256714, -0.9678143858909608, 0.9690732359886168, 0.9677762985229492, 0.9689968228340148, 0.0, 0.9686151146888732, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9677762985229492, 0.0]","[0.05654861082137489, 0.11309723081808785, 0.22619446130687948, 0.6782035081603921, 0.9043697828223235, 1.0739711334205424, 1.2435539861062157, 1.6389998240410248, 1.8651694839821926, 2.1478476795883696, 2.3174593993481767, 2.7692353753979555, 2.8823151838123553, 3.0519480781883215, 3.2780983041525875, 3.6170759331105122, 3.786708672808479, 3.9563325562329004, 4.182513504119443, 0.5652258248454407]","[0.0003833869938388648, 0.0016686567375637056, 0.0063864571744428125, 0.6812181226705543, 0.781267343950221, 0.9429984530507417, 1.1330043221392851, 1.8698517192306325, 1.9548387102223213, 2.1900192160345466, 2.329146698272005, 3.267446453755766, 3.366685874799467, 3.427434221997771, 3.586867639939005, 4.169320084225614, 4.231944338387132, 4.343595909895983, 4.431397573533964, 0.7313051457800381]","[0.3968551900326425, 0.29672896186408626, 0.4272876728881916, 0.5018301383105532, 0.5457777639806569, 0.5894835825212825, 0.5733242907600353, 0.6300105379907011, 0.6300105379907011, 0.6583963999347253, 0.7046546910424927, 0.7673906769362646, 0.7342390581669117, 0.7016297351031762, 0.7028988878112, 0.7030995129040856, 0.6657689569955038, 0.6856599282571155, 0.7052255220953567, 0.7238842529083025]",1733908582
color/color_1733908583225385483.png,depth/depth_1733908583225598680.png,path/path_17339085830.png,mu/mu_17339085830.png,nu/nu_17339085830.png,"[0.5565151572227478, 0.5600426197052002, 1.1201295852661133, 0.5566028356552124, 1.6714535951614382, 0.5564932823181152, 0.5572171211242676, 0.5564713478088379, 1.6715195178985596, 1.1128989458084106, 0.5569537281990051, 1.1129426956176758, 0.0, 1.1103640794754028, 1.1129426956176758, 1.1201295852661133, 1.1142146587371826, 0.5564713478088379, 1.1142146587371826, 1.671387791633606]","[-0.9678524732589722, -0.9739871621131896, 0.0, 0.9680049419403076, 0.968958616256714, -0.9678143858909608, 0.9690732359886168, 0.9677762985229492, 0.9689968228340148, 0.0, 0.9686151146888732, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9677762985229492, 0.0, 0.9689205288887024]","[0.056548619996712964, 0.1696458504855046, 0.6216548973390172, 0.8478211720009486, 1.0174225225991675, 1.1870053752848408, 1.5824512132196502, 1.808620873160818, 2.091299068766995, 2.260910788526802, 2.712686764576581, 2.8257665729909807, 2.995399467366947, 3.221549693331213, 3.5605273222891376, 3.7301600619871045, 3.899783945411526, 4.125964893298069, 4.69119071814351, 0.22619267077950392]","[0.0012852697437248407, 0.006003070180603948, 0.6808347356767154, 0.7808839569563821, 0.9426150660569028, 1.1326209351454464, 1.869468332236794, 1.9544553232284827, 2.189635829040708, 2.3287633112781663, 3.2670630667619274, 3.366302487805628, 3.427050835003932, 3.586484252945166, 4.168936697231775, 4.231560951393293, 4.343212522902144, 4.431014186540125, 5.162319332320163, 0.03458885755963717]","[0.29672896186408626, 0.4272876728881916, 0.5018301383105532, 0.5457777639806569, 0.5894835825212825, 0.5733242907600353, 0.6300105379907011, 0.6300105379907011, 0.6583963999347253, 0.7046546910424927, 0.7673906769362646, 0.7342390581669117, 0.7016297351031762, 0.7028988878112, 0.7030995129040856, 0.6657689569955038, 0.6856599282571155, 0.7052255220953567, 0.7238842529083025, 0.7432893466722353]",1733908583
color/color_1733908583425434331.png,depth/depth_1733908583425459989.png,path/path_17339085831.png,mu/mu_17339085831.png,nu/nu_17339085831.png,"[0.5600426197052002, 1.1201295852661133, 0.5566028356552124, 1.6714535951614382, 0.5564932823181152, 0.5572171211242676, 0.5564713478088379, 1.6715195178985596, 1.1128989458084106, 0.5569537281990051, 1.1129426956176758, 0.0, 1.1103640794754028, 1.1129426956176758, 1.1201295852661133, 1.1142146587371826, 0.5564713478088379, 1.1142146587371826, 1.671387791633606, 1.1129865646362305]","[-0.9739871621131896, 0.0, 0.9680049419403076, 0.968958616256714, -0.9678143858909608, 0.9690732359886168, 0.9677762985229492, 0.9689968228340148, 0.0, 0.9686151146888732, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9677762985229492, 0.0, 0.9689205288887024, 0.0]","[0.11309723048879164, 0.5651062773423042, 0.7912725520042356, 0.9608739026024546, 1.130456755288128, 1.5259025932229373, 1.752072253164105, 2.034750448770282, 2.204362168530089, 2.656138144579868, 2.7692179529942678, 2.938850847370234, 3.1650010733345, 3.5039787022924247, 3.6736114419903916, 3.8432353254148133, 4.069416273301356, 4.634642098146797, 4.860834768926301, 0.28274249483656394]","[0.004717800436879107, 0.6795494659329905, 0.7795986872126572, 0.9413297963131779, 1.1313356654017215, 1.868183062493069, 1.9531700534847578, 2.188350559296983, 2.3274780415344414, 3.2657777970182025, 3.3650172180619036, 3.4257655652602077, 3.5851989832014417, 4.1676514274880505, 4.230275681649569, 4.34192725315842, 4.4297289167964005, 5.161034062576439, 5.195622920136076, 0.022557907833473112]","[0.4272876728881916, 0.5018301383105532, 0.5457777639806569, 0.5894835825212825, 0.5733242907600353, 0.6300105379907011, 0.6300105379907011, 0.6583963999347253, 0.7046546910424927, 0.7673906769362646, 0.7342390581669117, 0.7016297351031762, 0.7028988878112, 0.7030995129040856, 0.6657689569955038, 0.6856599282571155, 0.7052255220953567, 0.7238842529083025, 0.7432893466722353, 0.8]",1733908583
color/color_1733908583626336864.png,depth/depth_1733908583626789877.png,path/path_17339085832.png,mu/mu_17339085832.png,nu/nu_17339085832.png,"[1.1201295852661133, 0.5566028356552124, 1.6714535951614382, 0.5564932823181152, 0.5572171211242676, 0.5564713478088379, 1.6715195178985596, 1.1128989458084106, 0.5569537281990051, 1.1129426956176758, 0.0, 1.1103640794754028, 1.1129426956176758, 1.1201295852661133, 1.1142146587371826, 0.5564713478088379, 1.1142146587371826, 1.671387791633606, 1.1129865646362305, 1.6714535951614382]","[0.0, 0.9680049419403076, 0.968958616256714, -0.9678143858909608, 0.9690732359886168, 0.9677762985229492, 0.9689968228340148, 0.0, 0.9686151146888732, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9677762985229492, 0.0, 0.9689205288887024, 0.0, -0.968958616256714]","[0.4520090468535126, 0.678175321515444, 0.847776672113663, 1.0173595247993363, 1.4128053627341455, 1.6389750226753133, 1.9216532182814903, 2.0912649380412973, 2.543040914091076, 2.656120722505476, 2.825753616881442, 3.051903842845708, 3.390881471803633, 3.5605142115015997, 3.730138094926021, 3.9563190428125634, 4.521544867658005, 4.747737538437509, 5.030480033274072, 0.16964421878373512]","[0.6748316654961114, 0.7748808867757782, 0.9366119958762988, 1.1266178649648424, 1.8634652620561898, 1.9484522530478785, 2.183632758860104, 2.322760241097562, 3.261059996581323, 3.360299417625024, 3.421047764823328, 3.580481182764562, 4.162933627051171, 4.225557881212689, 4.33720945272154, 4.425011116359521, 5.156316262139558, 5.190905119699195, 5.2134630275326685, 0.022225818068220826]","[0.5018301383105532, 0.5457777639806569, 0.5894835825212825, 0.5733242907600353, 0.6300105379907011, 0.6300105379907011, 0.6583963999347253, 0.7046546910424927, 0.7673906769362646, 0.7342390581669117, 0.7016297351031762, 0.7028988878112, 0.7030995129040856, 0.6657689569955038, 0.6856599282571155, 0.7052255220953567, 0.7238842529083025, 0.7432893466722353, 0.8, 0.8]",1733908583
